day,direction,protocol,state,connections
2022-06-03,outbound,tcp,REJ,34963
2022-06-03,inbound,tcp,RSTO,3307981
2022-06-03,internal,udp,SHR,9400
2022-06-03,internal,tcp,RSTRH,6808
2022-06-03,outbound,tcp,RSTOS0,52747059
2022-06-03,inbound,tcp,RSTR,842915
2022-06-03,outbound,tcp,RSTRH,23881117
2022-06-03,outbound,udp,SHR,2854858
2022-06-03,inbound,tcp,RSTOS0,27488091
2022-06-03,internal,tcp,OTH,186758
2022-06-03,outbound,tcp,OTH,43279994
2022-06-03,outbound,udp,S0,3125835
2022-06-03,inbound,tcp,SHR,8441280
2022-06-03,outbound,icmp,OTH,2316365
2022-06-03,internal,tcp,RSTOS0,46811
2022-06-04,inbound,tcp,RSTRH,6292032
2022-06-04,outbound,tcp,S0,77664188
2022-06-04,outbound,tcp,S1,1283135
2022-06-04,outbound,tcp,S2,1108353
2022-06-04,outbound,tcp,S3,1606595
2022-06-04,internal,udp,OTH,85
2022-06-04,inbound,tcp,REJ,85802
2022-06-04,outbound,udp,SF,14926104
2022-06-04,outbound,udp,OTH,163790
2022-06-04,outbound,tcp,SF,20872679
2022-06-04,outbound,tcp,SH,7213675
2022-06-04,inbound,udp,SHR,144337
2022-06-04,outbound,tcp,RSTO,3828222
2022-06-04,outbound,tcp,RSTR,1996267
2022-06-04,internal,icmp,OTH,457692
2022-06-04,inbound,tcp,OTH,23337600
2022-06-04,internal,udp,S0,22111
2022-06-04,internal,tcp,S0,379594
2022-06-04,internal,tcp,S1,2719
2022-06-04,inbound,udp,S0,29737403
2022-06-04,internal,tcp,S2,3084
2022-06-04,internal,tcp,S3,4474
2022-06-04,inbound,tcp,S0,1652291848
2022-06-04,internal,tcp,SHR,25231
2022-06-04,inbound,tcp,S1,302057
2022-06-04,inbound,tcp,S2,332741
2022-06-04,inbound,tcp,S3,317410
2022-06-04,outbound,tcp,SHR,22259172
2022-06-04,internal,udp,SF,55530
2022-06-04,internal,tcp,RSTO,26626
2022-06-04,inbound,icmp,OTH,23869202
2022-06-04,internal,tcp,RSTR,10954
2022-06-04,inbound,udp,OTH,207085
2022-06-04,internal,tcp,SF,80930
2022-06-04,inbound,udp,SF,3090651
2022-06-04,internal,tcp,SH,62522
2022-06-04,internal,tcp,REJ,6
2022-06-04,inbound,tcp,SF,7757279
2022-06-04,inbound,tcp,SH,7036987
2022-06-04,outbound,tcp,REJ,16158
2022-06-04,inbound,tcp,RSTO,2823552
2022-06-04,internal,udp,SHR,4742
2022-06-04,internal,tcp,RSTRH,6253
2022-06-04,outbound,tcp,RSTOS0,44061146
2022-06-04,inbound,tcp,RSTR,855817
2022-06-04,outbound,tcp,RSTRH,14495691
2022-06-04,outbound,udp,SHR,1003140
2022-06-04,inbound,tcp,RSTOS0,26892862
2022-06-04,internal,tcp,OTH,165325
2022-06-04,outbound,tcp,OTH,34198462
2022-06-04,outbound,udp,S0,6659863
2022-06-04,inbound,tcp,SHR,7689640
2022-06-04,outbound,icmp,OTH,2118588
2022-06-04,internal,tcp,RSTOS0,49161
2022-06-05,inbound,tcp,RSTRH,4619586
2022-06-05,outbound,tcp,S0,81818214
2022-06-05,outbound,tcp,S1,1279600
2022-06-05,outbound,tcp,S2,1031995
2022-06-05,outbound,tcp,S3,1515381
2022-06-05,internal,udp,OTH,176
2022-06-05,inbound,tcp,REJ,90640
2022-06-05,outbound,udp,SF,16848481
2022-06-05,outbound,udp,OTH,217076
2022-06-05,outbound,tcp,SF,21450772
2022-06-05,outbound,tcp,SH,7316371
2022-06-05,inbound,udp,SHR,135773
2022-06-05,outbound,tcp,RSTO,3856490
2022-06-05,outbound,tcp,RSTR,2040844
2022-06-05,internal,icmp,OTH,433347
2022-06-05,inbound,tcp,OTH,23321082
2022-06-05,internal,udp,S0,23175
2022-06-05,internal,tcp,S0,366020
2022-06-05,internal,tcp,S1,2334
2022-06-05,inbound,udp,S0,30356190
2022-06-05,internal,tcp,S2,2492
2022-06-05,internal,tcp,S3,3148
2022-06-05,inbound,tcp,S0,1310327775
2022-06-05,internal,tcp,SHR,23501
2022-06-05,inbound,tcp,S1,254142
2022-06-05,inbound,tcp,S2,298257
2022-06-05,inbound,tcp,S3,295716
2022-06-05,internal,udp,SF,57975
2022-06-05,outbound,tcp,SHR,23978608
2022-06-05,internal,tcp,RSTO,20187
2022-06-05,inbound,icmp,OTH,24454308
2022-06-05,inbound,udp,OTH,300223
2022-06-05,internal,tcp,RSTR,10727
2022-06-05,internal,tcp,SF,69464
2022-06-05,inbound,udp,SF,3037738
2022-06-05,internal,tcp,SH,54573
2022-06-05,internal,tcp,REJ,2
2022-06-05,inbound,tcp,SF,7730081
2022-06-05,inbound,tcp,SH,7361696
2022-06-05,outbound,tcp,REJ,16496
2022-06-05,inbound,tcp,RSTO,2545807
2022-06-05,internal,udp,SHR,4881
2022-06-05,internal,tcp,RSTRH,6522
2022-06-05,outbound,tcp,RSTOS0,46140607
2022-06-05,inbound,tcp,RSTR,732685
2022-06-05,outbound,tcp,RSTRH,14868440
2022-06-05,outbound,udp,SHR,1115148
2022-06-05,inbound,tcp,RSTOS0,26833403
2022-06-05,internal,tcp,OTH,143918
2022-06-05,outbound,tcp,OTH,35762535
2022-06-05,outbound,udp,S0,1430553
2022-06-05,outbound,icmp,OTH,2043924
2022-06-05,inbound,tcp,SHR,7765293
2022-06-05,internal,tcp,RSTOS0,42723
2022-06-06,inbound,tcp,RSTRH,4864593
2022-06-06,outbound,tcp,S0,111908302
2022-06-06,outbound,tcp,S1,4259643
2022-06-06,outbound,tcp,S2,3099920
2022-06-06,outbound,tcp,S3,6702015
2022-06-06,internal,udp,OTH,652
2022-06-06,inbound,tcp,REJ,93393
2022-06-06,outbound,udp,SF,22305332
2022-06-06,outbound,udp,OTH,284635
2022-06-06,outbound,tcp,SF,38042962
2022-06-06,outbound,tcp,SH,10593617
2022-06-06,inbound,udp,SHR,206462
2022-06-06,outbound,tcp,RSTO,8963395
2022-06-06,outbound,tcp,RSTR,4831036
2022-06-06,internal,icmp,OTH,443434
2022-06-06,inbound,tcp,OTH,23534400
2022-06-06,internal,udp,S0,31149
2022-06-06,internal,tcp,S0,458383
2022-06-06,internal,tcp,S1,6580
2022-06-06,inbound,udp,S0,36708628
2022-06-06,internal,tcp,S2,6254
2022-06-06,internal,tcp,S3,8053
2022-06-06,inbound,tcp,S0,995924148
2022-06-06,inbound,tcp,S1,415154
2022-06-06,internal,tcp,SHR,30961
2022-06-06,inbound,tcp,S2,742462
2022-06-06,inbound,tcp,S3,628564
2022-06-06,outbound,tcp,SHR,37520726
2022-06-06,internal,udp,SF,62099
2022-06-06,internal,tcp,RSTO,28804
2022-06-06,inbound,icmp,OTH,23452655
2022-06-06,inbound,udp,OTH,446130
2022-06-06,internal,tcp,RSTR,12363
2022-06-06,internal,tcp,SF,77509
2022-06-06,inbound,udp,SF,3213393
2022-06-06,internal,tcp,SH,59662
2022-06-06,internal,tcp,REJ,21
2022-06-06,inbound,tcp,SF,10571167
2022-06-06,inbound,tcp,SH,7575451
2022-06-06,outbound,tcp,REJ,37652
2022-06-06,inbound,tcp,RSTO,3300799
2022-06-06,internal,udp,SHR,10567
2022-06-06,internal,tcp,RSTRH,8393
2022-06-06,outbound,tcp,RSTOS0,58761181
2022-06-06,inbound,tcp,RSTR,788963
2022-06-06,outbound,tcp,RSTRH,27846642
2022-06-06,outbound,udp,SHR,3827752
2022-06-06,inbound,tcp,RSTOS0,27061362
2022-06-06,internal,tcp,OTH,143686
2022-06-06,outbound,tcp,OTH,42834236
2022-06-06,outbound,udp,S0,2553158
2022-06-06,outbound,icmp,OTH,2487267
2022-06-06,inbound,tcp,SHR,8093239
2022-06-06,internal,tcp,RSTOS0,48669
2022-06-07,inbound,tcp,RSTRH,5120110
2022-06-07,outbound,tcp,S0,122666779
2022-06-07,outbound,tcp,S1,4400690
2022-06-07,outbound,tcp,S2,2797400
2022-06-07,outbound,tcp,S3,6218989
2022-06-07,internal,udp,OTH,1220
2022-06-07,inbound,tcp,REJ,122493
2022-06-07,outbound,udp,SF,22956562
2022-06-07,outbound,udp,OTH,745564
2022-06-07,outbound,tcp,SF,40931587
2022-06-07,outbound,tcp,SH,12220748
2022-06-07,inbound,udp,SHR,151067
2022-06-07,outbound,tcp,RSTO,8787799
2022-06-07,outbound,tcp,RSTR,4942291
2022-06-07,internal,icmp,OTH,432971
2022-06-07,inbound,tcp,OTH,22454712
2022-06-07,internal,udp,S0,27472
2022-06-07,internal,tcp,S0,463548
2022-06-07,internal,tcp,S1,6110
2022-06-07,inbound,udp,S0,35007103
2022-06-07,internal,tcp,S2,5606
2022-06-07,internal,tcp,S3,7215
2022-06-07,inbound,tcp,S0,1135850714
2022-06-07,inbound,tcp,S1,467540
2022-06-07,internal,tcp,SHR,35321
2022-06-07,inbound,tcp,S2,593296
2022-06-07,inbound,tcp,S3,495008
2022-06-07,internal,udp,SF,67245
2022-06-07,outbound,tcp,SHR,42332173
2022-06-07,internal,tcp,RSTO,26178
2022-06-07,inbound,icmp,OTH,24101248
2022-06-07,inbound,udp,OTH,1160679
2022-06-07,internal,tcp,RSTR,13423
2022-06-07,internal,tcp,SF,97237
2022-06-07,inbound,udp,SF,3717655
2022-06-07,internal,tcp,SH,78468
2022-06-07,internal,tcp,REJ,46
2022-06-07,inbound,tcp,SF,10011181
2022-06-07,inbound,tcp,SH,8028579
2022-06-07,outbound,tcp,REJ,56520
2022-06-07,inbound,tcp,RSTO,3185559
2022-06-07,internal,udp,SHR,8521
2022-06-07,internal,tcp,RSTRH,9186
2022-06-07,outbound,tcp,RSTOS0,63240070
2022-06-07,inbound,tcp,RSTR,778192
2022-06-07,outbound,tcp,RSTRH,29965843
2022-06-07,outbound,udp,SHR,3154661
2022-06-07,inbound,tcp,RSTOS0,30041076
2022-06-07,internal,tcp,OTH,189710
2022-06-07,outbound,tcp,OTH,47724340
2022-06-07,outbound,udp,S0,5314661
2022-06-07,outbound,icmp,OTH,2198185
2022-06-07,inbound,tcp,SHR,8643536
2022-06-07,internal,tcp,RSTOS0,52053
2022-06-08,inbound,tcp,RSTRH,4792269
2022-06-08,outbound,tcp,S0,122635421
2022-06-08,outbound,tcp,S1,4194000
2022-06-08,outbound,tcp,S2,2648580
2022-06-08,outbound,tcp,S3,5778180
2022-06-08,internal,udp,OTH,263
2022-06-08,inbound,tcp,REJ,119755
2022-06-08,outbound,udp,SF,24334047
2022-06-08,outbound,udp,OTH,673845
2022-06-08,outbound,tcp,SF,40386985
2022-06-08,outbound,tcp,SH,12337093
2022-06-08,inbound,udp,SHR,148421
2022-06-08,outbound,tcp,RSTO,8572701
2022-06-08,outbound,tcp,RSTR,4855911
2022-06-08,internal,icmp,OTH,431820
2022-06-08,inbound,tcp,OTH,26149947
2022-06-08,internal,udp,S0,24905
2022-06-08,internal,tcp,S0,436963
2022-06-08,internal,tcp,S1,4270
2022-06-08,inbound,udp,S0,37893294
2022-06-08,internal,tcp,S2,3232
2022-06-08,internal,tcp,S3,4538
2022-06-08,inbound,tcp,S0,1358081835
2022-06-08,inbound,tcp,S1,424658
2022-06-08,internal,tcp,SHR,36301
2022-06-08,inbound,tcp,S2,490335
2022-06-08,inbound,tcp,S3,434869
2022-06-08,internal,udp,SF,62938
2022-06-08,outbound,tcp,SHR,42946943
2022-06-08,internal,tcp,RSTO,22541
2022-06-08,inbound,icmp,OTH,23899014
2022-06-08,internal,tcp,RSTR,11530
2022-06-08,inbound,udp,OTH,1059499
2022-06-08,internal,tcp,SF,123518
2022-06-08,inbound,udp,SF,4390134
2022-06-08,internal,tcp,SH,106814
2022-06-08,internal,tcp,REJ,8
2022-06-08,inbound,tcp,SF,10375350
2022-06-08,inbound,tcp,SH,9136520
2022-06-08,outbound,tcp,REJ,52596
2022-06-08,inbound,tcp,RSTO,3076129
2022-06-08,internal,udp,SHR,6792
2022-06-08,internal,tcp,RSTRH,7079
2022-06-08,outbound,tcp,RSTOS0,65378934
2022-06-08,inbound,tcp,RSTR,748732
2022-06-08,outbound,tcp,RSTRH,29889249
2022-06-08,outbound,udp,SHR,3608743
2022-06-08,inbound,tcp,RSTOS0,31797808
2022-06-08,internal,tcp,OTH,284352
2022-06-08,outbound,tcp,OTH,48819252
2022-06-08,outbound,udp,S0,6840928
2022-06-08,outbound,icmp,OTH,2500023
2022-06-08,inbound,tcp,SHR,9140725
2022-06-08,internal,tcp,RSTOS0,48738
2022-06-09,inbound,tcp,RSTRH,5047840
2022-06-09,outbound,tcp,S0,128314020
2022-06-09,outbound,tcp,S1,3893122
2022-06-09,outbound,tcp,S2,2504906
2022-06-09,outbound,tcp,S3,5359563
2022-06-09,internal,udp,OTH,262
2022-06-09,inbound,tcp,REJ,98448
2022-06-09,outbound,udp,SF,22018225
2022-06-09,outbound,udp,OTH,776809
2022-06-09,outbound,tcp,SF,41217834
2022-06-09,outbound,tcp,SH,13293226
2022-06-09,inbound,udp,SHR,167642
2022-06-09,outbound,tcp,RSTO,8516676
2022-06-09,outbound,tcp,RSTR,4758466
2022-06-09,internal,icmp,OTH,438672
2022-06-09,inbound,tcp,OTH,28427105
2022-06-09,internal,udp,S0,23542
2022-06-09,internal,tcp,S0,436561
2022-06-09,internal,tcp,S1,3854
2022-06-09,inbound,udp,S0,39605989
2022-06-09,internal,tcp,S2,2975
2022-06-09,internal,tcp,S3,4267
2022-06-09,inbound,tcp,S0,1594024110
2022-06-09,inbound,tcp,S1,380655
2022-06-09,internal,tcp,SHR,35908
2022-06-09,inbound,tcp,S2,441635
2022-06-09,inbound,tcp,S3,428173
2022-06-09,outbound,tcp,SHR,45267844
2022-06-09,internal,udp,SF,59665
2022-06-09,internal,tcp,RSTO,22286
2022-06-09,inbound,icmp,OTH,22855706
2022-06-09,internal,tcp,RSTR,10999
2022-06-09,inbound,udp,OTH,1155411
2022-06-09,internal,tcp,SF,120740
2022-06-09,inbound,udp,SF,5308174
2022-06-09,internal,tcp,SH,105282
2022-06-09,internal,tcp,REJ,20
2022-06-09,inbound,tcp,SF,11369848
2022-06-09,inbound,tcp,SH,9325377
2022-06-09,outbound,tcp,REJ,57000
2022-06-09,inbound,tcp,RSTO,3124574
2022-06-09,internal,udp,SHR,5238
2022-06-09,internal,tcp,RSTRH,6995
2022-06-09,outbound,tcp,RSTOS0,68773024
2022-06-09,inbound,tcp,RSTR,805546
2022-06-09,outbound,tcp,RSTRH,30887345
2022-06-09,outbound,udp,SHR,2812338
2022-06-09,inbound,tcp,RSTOS0,33381490
2022-06-09,internal,tcp,OTH,273638
2022-06-09,outbound,tcp,OTH,48597343
2022-06-09,outbound,udp,S0,4195455
2022-06-09,inbound,tcp,SHR,11541825
2022-06-09,outbound,icmp,OTH,2138397
2022-06-09,internal,tcp,RSTOS0,48035
2022-06-10,inbound,tcp,RSTRH,5492887
2022-06-10,outbound,tcp,S0,124742331
2022-06-10,outbound,tcp,S1,2395657
2022-06-10,outbound,tcp,S2,1764100
2022-06-10,outbound,tcp,S3,3152573
2022-06-10,internal,udp,OTH,67
2022-06-10,inbound,tcp,REJ,59689
2022-06-10,outbound,udp,SF,21078871
2022-06-10,outbound,udp,OTH,208475
2022-06-10,outbound,tcp,SF,36852772
2022-06-10,outbound,tcp,SH,12986510
2022-06-10,inbound,udp,SHR,115697
2022-06-10,outbound,tcp,RSTO,6980236
2022-06-10,outbound,tcp,RSTR,4051287
2022-06-10,internal,icmp,OTH,445772
2022-06-10,inbound,tcp,OTH,24427233
2022-06-10,internal,udp,S0,23245
2022-06-10,internal,tcp,S0,469880
2022-06-10,internal,tcp,S1,3128
2022-06-10,inbound,udp,S0,41472595
2022-06-10,internal,tcp,S2,2314
2022-06-10,internal,tcp,S3,3591
2022-06-10,inbound,tcp,S0,1478749243
2022-06-10,inbound,tcp,S1,267085
2022-06-10,internal,tcp,SHR,32608
2022-06-10,inbound,tcp,S2,342138
2022-06-10,inbound,tcp,S3,348509
2022-06-10,internal,udp,SF,64934
2022-06-10,outbound,tcp,SHR,41825181
2022-06-10,internal,tcp,RSTO,24017
2022-06-10,inbound,icmp,OTH,22958287
2022-06-10,internal,tcp,RSTR,11670
2022-06-10,inbound,udp,OTH,277743
2022-06-10,internal,tcp,SF,110030
2022-06-10,inbound,udp,SF,5900984
2022-06-10,internal,tcp,SH,96519
2022-06-10,internal,tcp,REJ,82
2022-06-10,inbound,tcp,SF,11174289
2022-06-10,inbound,tcp,SH,8980476
2022-06-10,outbound,tcp,REJ,18977
2022-06-10,inbound,tcp,RSTO,3099369
2022-06-10,internal,udp,SHR,4283
2022-06-10,internal,tcp,RSTRH,7345
2022-06-10,outbound,tcp,RSTOS0,67612119
2022-06-10,inbound,tcp,RSTR,980080
2022-06-10,outbound,tcp,RSTRH,28425241
2022-06-10,outbound,udp,SHR,1545870
2022-06-10,inbound,tcp,RSTOS0,32225876
2022-06-10,internal,tcp,OTH,234086
2022-06-10,outbound,tcp,OTH,46004845
2022-06-10,outbound,udp,S0,2191363
2022-06-10,outbound,icmp,OTH,1818335
2022-06-10,inbound,tcp,SHR,10978608
2022-06-10,internal,tcp,RSTOS0,53392
2022-06-11,inbound,tcp,RSTRH,5871255
2022-06-11,outbound,tcp,S0,98064553
2022-06-11,outbound,tcp,S1,1000445
2022-06-11,outbound,tcp,S2,170696
2022-06-11,outbound,tcp,S3,689145
2022-06-11,internal,udp,OTH,86
2022-06-11,inbound,tcp,REJ,48364
2022-06-11,outbound,udp,SF,17260263
2022-06-11,outbound,udp,OTH,136228
2022-06-11,outbound,tcp,SF,24263491
2022-06-11,outbound,tcp,SH,9858812
2022-06-11,inbound,udp,SHR,17743
2022-06-11,outbound,tcp,RSTO,3465620
2022-06-11,outbound,tcp,RSTR,2156491
2022-06-11,internal,icmp,OTH,425582
2022-06-11,inbound,tcp,OTH,23630685
2022-06-11,internal,udp,S0,18465
2022-06-11,internal,tcp,S0,503574
2022-06-11,internal,tcp,S1,1804
2022-06-11,inbound,udp,S0,33297027
2022-06-11,internal,tcp,S2,362
2022-06-11,internal,tcp,S3,523
2022-06-11,inbound,tcp,S0,2091077826
2022-06-11,inbound,tcp,S1,197505
2022-06-11,internal,tcp,SHR,30295
2022-06-11,inbound,tcp,S2,76731
2022-06-11,inbound,tcp,S3,76677
2022-06-11,internal,udp,SF,65845
2022-06-11,outbound,tcp,SHR,32392814
2022-06-11,internal,tcp,RSTO,17437
2022-06-11,inbound,icmp,OTH,22545313
2022-06-11,internal,tcp,RSTR,11681
2022-06-11,inbound,udp,OTH,182976
2022-06-11,internal,tcp,SF,105328
2022-06-11,inbound,udp,SF,3477173
2022-06-11,internal,tcp,SH,98649
2022-06-11,inbound,tcp,SF,8638453
2022-06-11,inbound,tcp,SH,8952292
2022-06-11,outbound,tcp,REJ,10454
2022-06-11,inbound,tcp,RSTO,2447031
2022-06-11,internal,udp,SHR,1136
2022-06-11,internal,tcp,RSTRH,7541
2022-06-11,outbound,tcp,RSTOS0,61780404
2022-06-11,inbound,tcp,RSTR,1087103
2022-06-11,outbound,tcp,RSTRH,18594515
2022-06-11,outbound,udp,SHR,493860
2022-06-11,inbound,tcp,RSTOS0,34923452
2022-06-11,internal,tcp,OTH,237271
2022-06-11,outbound,tcp,OTH,51977869
2022-06-11,outbound,udp,S0,714127
2022-06-11,inbound,tcp,SHR,10829089
2022-06-11,outbound,icmp,OTH,1163523
2022-06-11,internal,tcp,RSTOS0,52604
2022-06-12,inbound,tcp,RSTRH,5346816
2022-06-12,outbound,tcp,S0,99253864
2022-06-12,outbound,tcp,S1,991691
2022-06-12,outbound,tcp,S2,240482
2022-06-12,outbound,tcp,S3,760835
2022-06-12,internal,udp,OTH,103
2022-06-12,inbound,tcp,REJ,68832
2022-06-12,outbound,udp,SF,16263783
2022-06-12,outbound,udp,OTH,244811
2022-06-12,outbound,tcp,SF,25122034
2022-06-12,outbound,tcp,SH,10335729
2022-06-12,inbound,udp,SHR,26798
2022-06-12,outbound,tcp,RSTO,3529680
2022-06-12,outbound,tcp,RSTR,2176657
2022-06-12,internal,icmp,OTH,419224
2022-06-12,inbound,tcp,OTH,24517561
2022-06-12,internal,udp,S0,17370
2022-06-12,internal,tcp,S0,409328
2022-06-12,internal,tcp,S1,1725
2022-06-12,inbound,udp,S0,44365290
2022-06-12,internal,tcp,S2,382
2022-06-12,internal,tcp,S3,469
2022-06-12,inbound,tcp,S0,1676251010
2022-06-12,inbound,tcp,S1,215690
2022-06-12,internal,tcp,SHR,27061
2022-06-12,inbound,tcp,S2,83275
2022-06-12,inbound,tcp,S3,103634
2022-06-12,internal,udp,SF,57366
2022-06-12,outbound,tcp,SHR,33080970
2022-06-12,internal,tcp,RSTO,11423
2022-06-12,inbound,icmp,OTH,22427496
2022-06-12,inbound,udp,OTH,279427
2022-06-12,internal,tcp,RSTR,10310
2022-06-12,internal,tcp,SF,86866
2022-06-12,inbound,udp,SF,3524134
2022-06-12,internal,tcp,SH,80188
2022-06-12,internal,tcp,REJ,1
2022-06-12,inbound,tcp,SF,9561090
2022-06-12,inbound,tcp,SH,9421527
2022-06-12,outbound,tcp,REJ,14462
2022-06-12,inbound,tcp,RSTO,2423687
2022-06-12,internal,udp,SHR,724
2022-06-12,internal,tcp,RSTRH,6443
2022-06-12,outbound,tcp,RSTOS0,61728514
2022-06-12,inbound,tcp,RSTR,925324
2022-06-12,outbound,tcp,RSTRH,19163116
2022-06-12,outbound,udp,SHR,568349
2022-06-12,inbound,tcp,RSTOS0,34267746
2022-06-12,internal,tcp,OTH,198597
2022-06-12,outbound,tcp,OTH,42637911
2022-06-12,outbound,udp,S0,716146
2022-06-12,inbound,tcp,SHR,12274600
2022-06-12,outbound,icmp,OTH,1156484
2022-06-12,internal,tcp,RSTOS0,42765
2022-06-13,inbound,tcp,RSTRH,5544534
2022-06-13,outbound,tcp,S0,128804631
2022-06-13,outbound,tcp,S1,3666305
2022-06-13,outbound,tcp,S2,2662954
2022-06-13,outbound,tcp,S3,5556681
2022-06-13,internal,udp,OTH,498
2022-06-13,inbound,tcp,REJ,67378
2022-06-13,outbound,udp,SF,24954059
2022-06-13,outbound,udp,OTH,319892
2022-06-13,outbound,tcp,SF,41336654
2022-06-13,outbound,tcp,SH,12578767
2022-06-13,inbound,udp,SHR,162178
2022-06-13,outbound,tcp,RSTO,8957184
2022-06-13,outbound,tcp,RSTR,4945274
2022-06-13,internal,icmp,OTH,450981
2022-06-13,inbound,tcp,OTH,29089666
2022-06-13,internal,udp,S0,31021
2022-06-13,internal,tcp,S0,451798
2022-06-13,internal,tcp,S1,6582
2022-06-13,inbound,udp,S0,34164435
2022-06-13,internal,tcp,S2,5853
2022-06-13,internal,tcp,S3,7772
2022-06-13,inbound,tcp,S0,1563431863
2022-06-13,inbound,tcp,S1,488483
2022-06-13,internal,tcp,SHR,39008
2022-06-13,inbound,tcp,S2,569087
2022-06-13,inbound,tcp,S3,524002
2022-06-13,internal,udp,SF,83545
2022-06-13,outbound,tcp,SHR,44335150
2022-06-13,internal,tcp,RSTO,33742
2022-06-13,inbound,icmp,OTH,23444562
2022-06-13,internal,tcp,RSTR,18043
2022-06-13,inbound,udp,OTH,502626
2022-06-13,internal,tcp,SF,104591
2022-06-13,inbound,udp,SF,3902738
2022-06-13,internal,tcp,SH,82619
2022-06-13,internal,tcp,REJ,64
2022-06-13,inbound,tcp,SF,11954365
2022-06-13,inbound,tcp,SH,8915909
2022-06-13,outbound,tcp,REJ,39366
2022-06-13,inbound,tcp,RSTO,3338968
2022-06-13,internal,udp,SHR,10873
2022-06-13,internal,tcp,RSTRH,9820
2022-06-13,outbound,tcp,RSTOS0,69405188
2022-06-13,inbound,tcp,RSTR,840725
2022-06-13,outbound,tcp,RSTRH,30471101
2022-06-13,outbound,udp,SHR,3356060
2022-06-13,inbound,tcp,RSTOS0,33452413
2022-06-13,internal,tcp,OTH,198874
2022-06-13,outbound,tcp,OTH,51694767
2022-06-13,outbound,udp,S0,2477826
2022-06-13,inbound,tcp,SHR,10444776
2022-06-13,outbound,icmp,OTH,1902794
2022-06-13,internal,tcp,RSTOS0,63722
2022-06-14,inbound,tcp,RSTRH,5336136
2022-06-14,outbound,tcp,S0,129590281
2022-06-14,outbound,tcp,S1,3838015
2022-06-14,outbound,tcp,S2,2769879
2022-06-14,outbound,tcp,S3,5602502
2022-06-14,internal,udp,OTH,928
2022-06-14,inbound,tcp,REJ,86537
2022-06-14,outbound,udp,SF,21010431
2022-06-14,outbound,udp,OTH,527517
2022-06-14,outbound,tcp,SF,41482424
2022-06-14,outbound,tcp,SH,12570106
2022-06-14,inbound,udp,SHR,168348
2022-06-14,outbound,tcp,RSTO,8824243
2022-06-14,outbound,tcp,RSTR,5021570
2022-06-14,internal,icmp,OTH,445943
2022-06-14,inbound,tcp,OTH,31294773
2022-06-14,internal,udp,S0,30035
2022-06-14,internal,tcp,S0,482536
2022-06-14,internal,tcp,S1,7484
2022-06-14,inbound,udp,S0,40245974
2022-06-14,internal,tcp,S2,6832
2022-06-14,internal,tcp,S3,8510
2022-06-14,inbound,tcp,S0,1532100928
2022-06-14,inbound,tcp,S1,494799
2022-06-14,internal,tcp,SHR,45634
2022-06-14,inbound,tcp,S2,563115
2022-06-14,inbound,tcp,S3,494803
2022-06-14,outbound,tcp,SHR,45560895
2022-06-14,internal,udp,SF,85694
2022-06-14,internal,tcp,RSTO,40826
2022-06-14,inbound,icmp,OTH,23143258
2022-06-14,internal,tcp,RSTR,20488
2022-06-14,inbound,udp,OTH,769013
2022-06-14,internal,tcp,SF,113327
2022-06-14,inbound,udp,SF,3359509
2022-06-14,internal,tcp,SH,84268
2022-06-14,internal,tcp,REJ,31
2022-06-14,inbound,tcp,SF,11231487
2022-06-14,inbound,tcp,SH,8601026
2022-06-14,outbound,tcp,REJ,42752
2022-06-14,inbound,tcp,RSTO,4606885
2022-06-14,internal,udp,SHR,10684
2022-06-14,internal,tcp,RSTRH,13898
2022-06-14,outbound,tcp,RSTOS0,68057572
2022-06-14,inbound,tcp,RSTR,1314038
2022-06-14,outbound,tcp,RSTRH,30214213
2022-06-14,outbound,udp,SHR,3290148
2022-06-14,inbound,tcp,RSTOS0,33254556
2022-06-14,internal,tcp,OTH,200027
2022-06-14,outbound,tcp,OTH,51451622
2022-06-14,outbound,udp,S0,2650189
2022-06-14,inbound,tcp,SHR,9545381
2022-06-14,outbound,icmp,OTH,1987465
2022-06-14,internal,tcp,RSTOS0,81602
2022-06-15,inbound,tcp,RSTRH,5941676
2022-06-15,outbound,tcp,S0,128011191
2022-06-15,outbound,tcp,S1,3707606
2022-06-15,outbound,tcp,S2,2663026
2022-06-15,outbound,tcp,S3,5585187
2022-06-15,internal,udp,OTH,2213
2022-06-15,inbound,tcp,REJ,124639
2022-06-15,outbound,udp,SF,19378814
2022-06-15,outbound,udp,OTH,608624
2022-06-15,outbound,tcp,SF,42154772
2022-06-15,outbound,tcp,SH,12589469
2022-06-15,inbound,udp,SHR,178263
2022-06-15,outbound,tcp,RSTO,8693553
2022-06-15,outbound,tcp,RSTR,4924083
2022-06-15,internal,icmp,OTH,467210
2022-06-15,inbound,tcp,OTH,32030927
2022-06-15,internal,udp,S0,33592
2022-06-15,internal,tcp,S0,528943
2022-06-15,internal,tcp,S1,8549
2022-06-15,inbound,udp,S0,32146891
2022-06-15,internal,tcp,S2,7913
2022-06-15,internal,tcp,S3,10055
2022-06-15,inbound,tcp,S0,1545686844
2022-06-15,inbound,tcp,S1,445028
2022-06-15,internal,tcp,SHR,51322
2022-06-15,inbound,tcp,S2,502526
2022-06-15,inbound,tcp,S3,446152
2022-06-15,internal,udp,SF,86120
2022-06-15,outbound,tcp,SHR,46269909
2022-06-15,internal,tcp,RSTO,42655
2022-06-15,inbound,icmp,OTH,21691540
